"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","8","14","382","341","23","3.3","0.12","598.481","36.338","4171.105","3991.597"
"7","8","15","381","263","22","2.8","0.12","450.932","32.952","3203.24","3058.028"
"7","8","16","789","81","21","2.3","0.12","341.813","29.961","2315.808","2202.041"
"7","8","17","640","61","20","1.8","0.12","112.535","22.968","571.938","519.964"
"7","8","18","300","27","19","1.1","0.12","21.669","19.713","122.797","86.737"
"7","8","19","0","0","18","0.8","0.12","0","18","0","0"
"7","8","20","0","0","17","0.9","0.12","0","17","0","0"
"7","8","21","0","0","17","1","0.12","0","17","0","0"
"7","8","22","0","0","16","1.1","0.12","0","16","0","0"
"7","8","23","0","0","16","1.2","0.12","0","16","0","0"
"7","9","0","0","0","16","1.3","0.12","0","16","0","0"
"7","9","1","0","0","16","1.4","0.12","0","16","0","0"
"7","9","2","0","0","15","1.4","0.12","0","15","0","0"
"7","9","3","0","0","15","1.4","0.12","0","15","0","0"
"7","9","4","0","0","16","1.5","0.12","0","16","0","0"
"7","9","5","377","37","18","2","0.12","29.18","18.815","191.003","152.526"
"7","9","6","657","67","20","2.7","0.12","152.951","23.494","849.392","787.586"
"7","9","7","494","160","22","3.2","0.12","333.668","29.532","2336.329","2221.835"
"7","9","8","568","208","23","3.6","0.12","532.452","34.356","3776.784","3611.249"
"7","9","9","562","274","24","3.8","0.12","692.326","38.293","4801.228","4599.393"
"7","9","10","923","107","25","3.9","0.12","911.803","43.554","6188.235","5937.252"
"7","9","11","928","112","26","4","0.12","972.426","45.49","6527.417","6264.416"
"7","9","12","352","433","26","4","0.12","744.453","40.88","5052.838","4842.088"
"7","9","13","355","398","26","3.9","0.12","684.904","39.901","4680.342","4482.79"
"7","9","14","878","106","25","3.8","0.12","744.637","40.402","5155.844","4941.443"
"7","9","15","824","98","24","3.5","0.12","551.6","35.968","3914.702","3744.28"
"7","9","16","737","85","23","3.1","0.12","328.833","30.483","2225.645","2115.073"
"7","9","17","578","65","22","2.4","0.12","110.331","24.615","573.694","521.657"
"7","9","18","241","27","21","1.4","0.12","21.653","21.662","120.807","84.818"
"7","9","19","0","0","20","0.8","0.12","0","20","0","0"
"7","9","20","0","0","20","0.6","0.12","0","20","0","0"
"7","9","21","0","0","20","0.7","0.12","0","20","0","0"
"7","9","22","0","0","19","1","0.12","0","19","0","0"
"7","9","23","0","0","19","1.2","0.12","0","19","0","0"
"7","10","0","0","0","19","1.3","0.12","0","19","0","0"
"7","10","1","0","0","19","1.4","0.12","0","19","0","0"
"7","10","2","0","0","19","1.5","0.12","0","19","0","0"
"7","10","3","0","0","19","1.6","0.12","0","19","0","0"
"7","10","4","0","0","19","1.7","0.12","0","19","0","0"
